category,sub_category,name,lat,lon,address,phone,operator,source_type,source_id,data_source
transport,bus_stop,구미종합터미널앞,36.12252942,128.3510414,,,,gumi_opendata_xlsx,91,gumi_opendata
transport,bus_stop,오성예식장앞,36.12119339,128.351442,,,,gumi_opendata_xlsx,92,gumi_opendata
transport,bus_stop,구미중학교건너,36.14806354,128.3311099,,,,gumi_opendata_xlsx,93,gumi_opendata
transport,bus_stop,구미중학교앞,36.14739747,128.3308222,,,,gumi_opendata_xlsx,94,gumi_opendata
transport,bus_stop,구봉리(옥관입구방면),36.34671204,128.2769559,,,,gumi_opendata_xlsx,95,gumi_opendata
transport,bus_stop,구봉리(낙동출발방면),36.3466227,128.276969,,,,gumi_opendata_xlsx,96,gumi_opendata
transport,bus_stop,구운초등학교건너(괴평방면),36.17009572,128.3696456,,,,gumi_opendata_xlsx,97,gumi_opendata
transport,bus_stop,구운초등학교건너(다식수도가압장방면),36.17001689,128.3692688,,,,gumi_opendata_xlsx,98,gumi_opendata
transport,bus_stop,구운초등학교앞,36.17020151,128.3694523,,,,gumi_opendata_xlsx,99,gumi_opendata
transport,bus_stop,구평 부영2단지,36.09308318,128.4422341,,,,gumi_opendata_xlsx,100,gumi_opendata
transport,bus_stop,구평 부영7단지,36.08972865,128.4360943,,,,gumi_opendata_xlsx,101,gumi_opendata
transport,bus_stop,구평 부영8단지,36.08952861,128.4403586,,,,gumi_opendata_xlsx,102,gumi_opendata
transport,bus_stop,구평1동(구평부영2단지방면),36.09019366,128.4427479,,,,gumi_opendata_xlsx,103,gumi_opendata
transport,bus_stop,구평1동(구평1동불바위방면),36.09283595,128.4412559,,,,gumi_opendata_xlsx,104,gumi_opendata
transport,bus_stop,구평예다음아파트2차,36.09277804,128.4456187,,,,gumi_opendata_xlsx,105,gumi_opendata
transport,bus_stop,구평1동불바위,36.09271095,128.4443001,,,,gumi_opendata_xlsx,106,gumi_opendata
transport,bus_stop,구평2동,36.09272585,128.4567755,,,,gumi_opendata_xlsx,107,gumi_opendata
transport,bus_stop,구평부영아파트(5단지앞),36.09313712,128.4376062,,,,gumi_opendata_xlsx,108,gumi_opendata
transport,bus_stop,구평부영아파트(1단지앞),36.09331537,128.4391225,,,,gumi_opendata_xlsx,109,gumi_opendata
transport,bus_stop,구평새월못,36.0930414,128.4565609,,,,gumi_opendata_xlsx,110,gumi_opendata
transport,bus_stop,구평초등학교앞,36.09219395,128.4520763,,,,gumi_opendata_xlsx,111,gumi_opendata
transport,bus_stop,구평초등학교건너,36.09253443,128.4511372,,,,gumi_opendata_xlsx,112,gumi_opendata
transport,bus_stop,구평예다음아파트A,36.09242002,128.4474588,,,,gumi_opendata_xlsx,113,gumi_opendata
transport,bus_stop,구포동(구포전원타운방면),36.13372181,128.4166271,,,,gumi_opendata_xlsx,115,gumi_opendata
transport,bus_stop,구포동(4공단입구방면),36.13372794,128.4170251,,,,gumi_opendata_xlsx,116,gumi_opendata
transport,bus_stop,구포전원타운건너,36.13135889,128.416191,,,,gumi_opendata_xlsx,117,gumi_opendata
transport,bus_stop,구포전원타운앞,36.13126127,128.4165332,,,,gumi_opendata_xlsx,118,gumi_opendata
